layer_from,node_from,layer_to,node_to,weight,Plot
LEMA,Sphaerophoria_scripta,LEMA,A5 LEMA,0.05555555555555555,7
LEMA,Dilophus_sp.,LEMA,A6 LEMA,0.1,7
LEMA,Andrena_cinerea,LEMA,B3 LEMA,0.07142857142857142,7
LEMA,Psilothrix_viridicoerulea,LEMA,B3 LEMA,0.058823529411764705,7
LEMA,Andrena_cinerea,LEMA,B4 LEMA,0.2857142857142857,7
LEMA,Andrena_cinerea,LEMA,B5 LEMA,0.14285714285714285,7
LEMA,Dilophus_sp.,LEMA,B5 LEMA,0.1,7
LEMA,Sphaerophoria_scripta,LEMA,B5 LEMA,0.1111111111111111,7
LEMA,Psilothrix_viridicoerulea,LEMA,B6 LEMA,0.11764705882352941,7
LEMA,Sphaerophoria_scripta,LEMA,B6 LEMA,0.1111111111111111,7
LEMA,Dilophus_sp.,LEMA,C1 LEMA,0.2,7
LEMA,Musca_sp.,LEMA,C1 LEMA,1,7
LEMA,Sphaerophoria_scripta,LEMA,C1 LEMA,0.1111111111111111,7
LEMA,Dilophus_sp.,LEMA,C2 LEMA,0.1,7
LEMA,Malachius_bipustulatus,LEMA,C2 LEMA,1,7
LEMA,Psilothrix_viridicoerulea,LEMA,C2 LEMA,0.11764705882352941,7
LEMA,Sphaerophoria_scripta,LEMA,C2 LEMA,0.05555555555555555,7
LEMA,Andrena_cinerea,LEMA,C3 LEMA,0.14285714285714285,7
LEMA,Psilothrix_viridicoerulea,LEMA,C3 LEMA,0.17647058823529413,7
LEMA,Andrena_cinerea,LEMA,C4 LEMA,0.21428571428571427,7
LEMA,Odontomyia_sp.,LEMA,C4 LEMA,0.08333333333333333,7
LEMA,Psilothrix_viridicoerulea,LEMA,C4 LEMA,0.058823529411764705,7
LEMA,Sphaerophoria_scripta,LEMA,C4 LEMA,0.05555555555555555,7
LEMA,Sphaerophoria_scripta,LEMA,C5 LEMA,0.1111111111111111,7
LEMA,Odontomyia_sp.,LEMA,C6 LEMA,0.08333333333333333,7
LEMA,Sphaerophoria_scripta,LEMA,D1 LEMA,0.05555555555555555,7
LEMA,Dilophus_sp.,LEMA,D2 LEMA,0.1,7
LEMA,Psilothrix_viridicoerulea,LEMA,D2 LEMA,0.058823529411764705,7
LEMA,Sphaerophoria_scripta,LEMA,D3 LEMA,0.05555555555555555,7
LEMA,Dilophus_sp.,LEMA,D4 LEMA,0.1,7
LEMA,Melanostoma_sp.,LEMA,D4 LEMA,1,7
LEMA,Mordellidae,LEMA,D5 LEMA,0.25,7
LEMA,Odontomyia_sp.,LEMA,D5 LEMA,0.25,7
LEMA,Sphaerophoria_scripta,LEMA,D5 LEMA,0.05555555555555555,7
LEMA,Dilophus_sp.,LEMA,D6 LEMA,0.1,7
LEMA,Mordellidae,LEMA,D6 LEMA,0.5,7
LEMA,Psilothrix_viridicoerulea,LEMA,E1 LEMA,0.11764705882352941,7
LEMA,Psilothrix_viridicoerulea,LEMA,E2 LEMA,0.17647058823529413,7
LEMA,Mordellidae,LEMA,E3 LEMA,0.25,7
LEMA,Sphaerophoria_scripta,LEMA,E3 LEMA,0.05555555555555555,7
LEMA,Odontomyia_sp.,LEMA,E4 LEMA,0.08333333333333333,7
LEMA,Sphaerophoria_scripta,LEMA,E4 LEMA,0.05555555555555555,7
LEMA,Odontomyia_sp.,LEMA,E6 LEMA,0.5,7
LEMA,Psilothrix_viridicoerulea,LEMA,E6 LEMA,0.058823529411764705,7
LEMA,Dilophus_sp.,LEMA,F2 LEMA,0.2,7
LEMA,Andrena_cinerea,LEMA,F3 LEMA,0.07142857142857142,7
LEMA,Coleoptera,LEMA,F3 LEMA,1,7
LEMA,Curculionidae,LEMA,F3 LEMA,0.5,7
LEMA,Andrena_cinerea,LEMA,F4 LEMA,0.07142857142857142,7
LEMA,Curculionidae,LEMA,F4 LEMA,0.5,7
ME,Odontomyia_sp.,ME,A5 ME,0.5,7
ME,Odontomyia_sp.,ME,B3 ME,0.25,7
ME,Odontomyia_sp.,ME,B5 ME,0.25,7
ME,Dilophus_sp.,ME,D2 ME,1,7
ME,Musca_sp.,ME,E2 ME,1,7
PUPA,Bombyliidae,PUPA,A6 PUPA,0.1,7
PUPA,Bombyliidae,PUPA,B4 PUPA,0.1,7
PUPA,Lasiocampa_trifolii,PUPA,B4 PUPA,0.16666666666666666,7
PUPA,Bombyliidae,PUPA,B5 PUPA,0.1,7
PUPA,Eucera_sp.,PUPA,B5 PUPA,0.125,7
PUPA,Bombyliidae,PUPA,C2 PUPA,0.1,7
PUPA,Dilophus_sp.,PUPA,C2 PUPA,1,7
PUPA,Eucera_sp.,PUPA,C2 PUPA,0.25,7
PUPA,Lasiocampa_trifolii,PUPA,C2 PUPA,0.16666666666666666,7
PUPA,Colias_croceus,PUPA,C3 PUPA,1,7
PUPA,Bombyliidae,PUPA,C4 PUPA,0.1,7
PUPA,Eucera_sp.,PUPA,D2 PUPA,0.25,7
PUPA,Eucera_sp.,PUPA,D3 PUPA,0.125,7
PUPA,Eucera_sp.,PUPA,D5 PUPA,0.25,7
PUPA,Andrena_cinerea,PUPA,E3 PUPA,1,7
PUPA,Bombyliidae,PUPA,E4 PUPA,0.3,7
PUPA,Lasiocampa_trifolii,PUPA,E4 PUPA,0.16666666666666666,7
PUPA,Bombyliidae,PUPA,E6 PUPA,0.1,7
PUPA,Bombyliidae,PUPA,F3 PUPA,0.1,7
PUPA,Lasiocampa_trifolii,PUPA,F3 PUPA,0.16666666666666666,7
PUPA,Lasiocampa_trifolii,PUPA,F4 PUPA,0.16666666666666666,7
PUPA,Lasiocampa_trifolii,PUPA,F6 PUPA,0.16666666666666666,7
RAPE,Dilophus_sp.,RAPE,C4 RAPE,0.3333333333333333,7
RAPE,Dilophus_sp.,RAPE,D4 RAPE,0.3333333333333333,7
RAPE,Dilophus_sp.,RAPE,D6 RAPE,0.3333333333333333,7
RAPE,Scaeva_sp.,RAPE,E3 RAPE,1,7
RAPE,Andrena_cinerea,RAPE,E5 RAPE,1,7
RAPE,Lomatia_sp.,RAPE,F6 RAPE,1,7
CHFU,Andrena_cinerea,LEMA,Andrena_cinerea,0.16666666666666666,7
LEMA,Andrena_cinerea,CHFU,Andrena_cinerea,0.16666666666666666,7
CHFU,Andrena_cinerea,PUPA,Andrena_cinerea,0,7
PUPA,Andrena_cinerea,CHFU,Andrena_cinerea,0,7
CHFU,Andrena_cinerea,RAPE,Andrena_cinerea,0.8333333333333334,7
RAPE,Andrena_cinerea,CHFU,Andrena_cinerea,0.8333333333333334,7
LEMA,Andrena_cinerea,PUPA,Andrena_cinerea,0,7
PUPA,Andrena_cinerea,LEMA,Andrena_cinerea,0,7
LEMA,Andrena_cinerea,RAPE,Andrena_cinerea,0,7
RAPE,Andrena_cinerea,LEMA,Andrena_cinerea,0,7
PUPA,Andrena_cinerea,RAPE,Andrena_cinerea,0,7
RAPE,Andrena_cinerea,PUPA,Andrena_cinerea,0,7
CHFU,Dilophus_sp.,CHMI,Dilophus_sp.,0,7
CHMI,Dilophus_sp.,CHFU,Dilophus_sp.,0,7
CHFU,Dilophus_sp.,LEMA,Dilophus_sp.,0.16666666666666666,7
LEMA,Dilophus_sp.,CHFU,Dilophus_sp.,0.16666666666666666,7
CHFU,Dilophus_sp.,ME,Dilophus_sp.,0.16666666666666666,7
ME,Dilophus_sp.,CHFU,Dilophus_sp.,0.3333333333333333,7
CHFU,Dilophus_sp.,PUPA,Dilophus_sp.,0,7
PUPA,Dilophus_sp.,CHFU,Dilophus_sp.,0,7
CHFU,Dilophus_sp.,RAPE,Dilophus_sp.,0.8333333333333334,7
RAPE,Dilophus_sp.,CHFU,Dilophus_sp.,0.8333333333333334,7
CHMI,Dilophus_sp.,LEMA,Dilophus_sp.,1,7
LEMA,Dilophus_sp.,CHMI,Dilophus_sp.,0.16666666666666666,7
CHMI,Dilophus_sp.,ME,Dilophus_sp.,0,7
ME,Dilophus_sp.,CHMI,Dilophus_sp.,0,7
CHMI,Dilophus_sp.,PUPA,Dilophus_sp.,0,7
PUPA,Dilophus_sp.,CHMI,Dilophus_sp.,0,7
CHMI,Dilophus_sp.,RAPE,Dilophus_sp.,0,7
RAPE,Dilophus_sp.,CHMI,Dilophus_sp.,0,7
LEMA,Dilophus_sp.,ME,Dilophus_sp.,0.5,7
ME,Dilophus_sp.,LEMA,Dilophus_sp.,1,7
LEMA,Dilophus_sp.,PUPA,Dilophus_sp.,0,7
PUPA,Dilophus_sp.,LEMA,Dilophus_sp.,0,7
LEMA,Dilophus_sp.,RAPE,Dilophus_sp.,0,7
RAPE,Dilophus_sp.,LEMA,Dilophus_sp.,0,7
ME,Dilophus_sp.,PUPA,Dilophus_sp.,0,7
PUPA,Dilophus_sp.,ME,Dilophus_sp.,0,7
ME,Dilophus_sp.,RAPE,Dilophus_sp.,0,7
RAPE,Dilophus_sp.,ME,Dilophus_sp.,0,7
PUPA,Dilophus_sp.,RAPE,Dilophus_sp.,0,7
RAPE,Dilophus_sp.,PUPA,Dilophus_sp.,0,7
CHFU,Eupeodes_corollae,LEMA,Eupeodes_corollae,0.16666666666666666,7
LEMA,Eupeodes_corollae,CHFU,Eupeodes_corollae,0.16666666666666666,7
CHMI,Mordellidae,LEMA,Mordellidae,1,7
LEMA,Mordellidae,CHMI,Mordellidae,0.16666666666666666,7
CHFU,Musca_sp.,LEMA,Musca_sp.,0.16666666666666666,7
LEMA,Musca_sp.,CHFU,Musca_sp.,0.16666666666666666,7
CHFU,Musca_sp.,ME,Musca_sp.,0.16666666666666666,7
ME,Musca_sp.,CHFU,Musca_sp.,0.3333333333333333,7
LEMA,Musca_sp.,ME,Musca_sp.,0.5,7
ME,Musca_sp.,LEMA,Musca_sp.,1,7
CHFU,Odontomyia_sp.,LEMA,Odontomyia_sp.,0.16666666666666666,7
LEMA,Odontomyia_sp.,CHFU,Odontomyia_sp.,0.16666666666666666,7
CHFU,Odontomyia_sp.,ME,Odontomyia_sp.,0.16666666666666666,7
ME,Odontomyia_sp.,CHFU,Odontomyia_sp.,0.3333333333333333,7
LEMA,Odontomyia_sp.,ME,Odontomyia_sp.,0.5,7
ME,Odontomyia_sp.,LEMA,Odontomyia_sp.,1,7
CHMI,Psilothrix_viridicoerulea,LEMA,Psilothrix_viridicoerulea,1,7
LEMA,Psilothrix_viridicoerulea,CHMI,Psilothrix_viridicoerulea,0.16666666666666666,7
CHFU,Scaeva_sp.,RAPE,Scaeva_sp.,0.8333333333333334,7
RAPE,Scaeva_sp.,CHFU,Scaeva_sp.,0.8333333333333334,7
CHFU,A2 CHFU,CHFU,Diptera,1,8
CHFU,A3 CHFU,CHFU,Diptera,0.5,8
CHFU,A3 CHFU,CHFU,Scaeva_sp.,0.5,8
CHFU,A4 CHFU,CHFU,Dilophus_sp.,0.5,8
CHFU,A4 CHFU,CHFU,Diptera,0.5,8
CHFU,A5 CHFU,CHFU,Dilophus_sp.,0.6666666666666666,8
CHFU,A5 CHFU,CHFU,Diptera,0.3333333333333333,8
CHFU,A6 CHFU,CHFU,Dilophus_sp.,0.3333333333333333,8
CHFU,A6 CHFU,CHFU,Diptera,0.3333333333333333,8
CHFU,A6 CHFU,CHFU,Scaeva_sp.,0.3333333333333333,8
CHFU,B1 CHFU,CHFU,Dilophus_sp.,1,8
CHFU,B2 CHFU,CHFU,Diptera,0.8,8
CHFU,B2 CHFU,CHFU,Eupeodes_corollae,0.2,8
CHFU,B3 CHFU,CHFU,Scaeva_sp.,1,8
CHFU,B4 CHFU,CHFU,Dilophus_sp.,1,8
CHFU,B5 CHFU,CHFU,Diptera,0.25,8
CHFU,B5 CHFU,CHFU,Empididae,0.5,8
CHFU,B5 CHFU,CHFU,Eupeodes_corollae,0.25,8
CHFU,B6 CHFU,CHFU,Empididae,1,8
CHFU,C2 CHFU,CHFU,Lomatia_sp.,1,8
CHFU,C3 CHFU,CHFU,Andrena_cinerea,0.3333333333333333,8
CHFU,C3 CHFU,CHFU,Dilophus_sp.,0.3333333333333333,8
CHFU,C3 CHFU,CHFU,Odontomyia_sp.,0.3333333333333333,8
CHFU,C4 CHFU,CHFU,Dilophus_sp.,1,8
CHFU,C6 CHFU,CHFU,Dilophus_sp.,0.16666666666666666,8
CHFU,C6 CHFU,CHFU,Diptera,0.8333333333333334,8
CHFU,D1 CHFU,CHFU,Episyrphus_balteatus,1,8
CHFU,D2 CHFU,CHFU,Bruchidae,0.3333333333333333,8
CHFU,D2 CHFU,CHFU,Dilophus_sp.,0.3333333333333333,8
CHFU,D2 CHFU,CHFU,Lomatia_sp.,0.3333333333333333,8
CHFU,D3 CHFU,CHFU,Empididae,1,8
CHFU,D5 CHFU,CHFU,Calliphoridae,0.25,8
CHFU,D5 CHFU,CHFU,Dilophus_sp.,0.25,8
CHFU,D5 CHFU,CHFU,Diptera,0.25,8
CHFU,D5 CHFU,CHFU,Empididae,0.25,8
CHFU,D6 CHFU,CHFU,Eupeodes_corollae,1,8
CHFU,E1 CHFU,CHFU,Diptera,1,8
CHFU,E2 CHFU,CHFU,Sphaerophoria_scripta,1,8
CHFU,E3 CHFU,CHFU,Dilophus_sp.,1,8
CHFU,E4 CHFU,CHFU,Andrena_cinerea,0.3333333333333333,8
CHFU,E4 CHFU,CHFU,Dilophus_sp.,0.6666666666666666,8
CHFU,E5 CHFU,CHFU,Dilophus_sp.,0.5,8
CHFU,E5 CHFU,CHFU,Musca_sp.,0.5,8
CHFU,F3 CHFU,CHFU,Empididae,1,8
CHFU,F4 CHFU,CHFU,Dilophus_sp.,1,8
CHFU,F6 CHFU,CHFU,Dilophus_sp.,1,8
LEMA,A1 LEMA,LEMA,Meligethes_sp.,0.5,8
LEMA,A1 LEMA,LEMA,Psilothrix_viridicoerulea,0.25,8
LEMA,A1 LEMA,LEMA,Sphaerophoria_scripta,0.25,8
LEMA,A2 LEMA,LEMA,Psilothrix_viridicoerulea,0.3333333333333333,8
LEMA,A2 LEMA,LEMA,Sphaerophoria_scripta,0.6666666666666666,8
LEMA,A3 LEMA,LEMA,Dilophus_sp.,0.3333333333333333,8
LEMA,A3 LEMA,LEMA,Musca_sp.,0.3333333333333333,8
LEMA,A3 LEMA,LEMA,Sphaerophoria_scripta,0.3333333333333333,8
LEMA,A4 LEMA,LEMA,Andrena_cinerea,0.5,8
LEMA,A4 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,8
LEMA,A5 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,8
LEMA,A5 LEMA,LEMA,Sphaerophoria_scripta,0.5,8
LEMA,B2 LEMA,LEMA,Dilophus_sp.,0.25,8
LEMA,B2 LEMA,LEMA,Meligethes_sp.,0.5,8
LEMA,B2 LEMA,LEMA,Sphaerophoria_scripta,0.25,8
LEMA,B3 LEMA,LEMA,Dilophus_sp.,0.14285714285714285,8
LEMA,B3 LEMA,LEMA,Meligethes_sp.,0.14285714285714285,8
LEMA,B3 LEMA,LEMA,Oedemeridae,0.14285714285714285,8
LEMA,B3 LEMA,LEMA,Psilothrix_viridicoerulea,0.5714285714285714,8
LEMA,B4 LEMA,LEMA,Andrena_cinerea,0.25,8
LEMA,B4 LEMA,LEMA,Dilophus_sp.,0.75,8
LEMA,B5 LEMA,LEMA,Andrena_cinerea,0.18181818181818182,8
LEMA,B5 LEMA,LEMA,Dilophus_sp.,0.2727272727272727,8
LEMA,B5 LEMA,LEMA,Malachius_bipustulatus,0.09090909090909091,8
LEMA,B5 LEMA,LEMA,Meligethes_sp.,0.09090909090909091,8
LEMA,B5 LEMA,LEMA,Mordellidae,0.09090909090909091,8
LEMA,B5 LEMA,LEMA,Psilothrix_viridicoerulea,0.2727272727272727,8
LEMA,B6 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,C1 LEMA,LEMA,Meligethes_sp.,1,8
LEMA,C2 LEMA,LEMA,Andrena_cinerea,0.125,8
LEMA,C2 LEMA,LEMA,Dilophus_sp.,0.125,8
LEMA,C2 LEMA,LEMA,Meligethes_sp.,0.125,8
LEMA,C2 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,8
LEMA,C2 LEMA,LEMA,Sphaerophoria_scripta,0.125,8
LEMA,C3 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,C4 LEMA,LEMA,Andrena_cinerea,0.125,8
LEMA,C4 LEMA,LEMA,Dilophus_sp.,0.375,8
LEMA,C4 LEMA,LEMA,Meligethes_sp.,0.125,8
LEMA,C4 LEMA,LEMA,Psilothrix_viridicoerulea,0.375,8
LEMA,D1 LEMA,LEMA,Dilophus_sp.,0.5,8
LEMA,D1 LEMA,LEMA,Oedemeridae,0.25,8
LEMA,D1 LEMA,LEMA,Psilothrix_viridicoerulea,0.25,8
LEMA,D2 LEMA,LEMA,Odontomyia_sp.,0.16666666666666666,8
LEMA,D2 LEMA,LEMA,Oedemeridae,0.5,8
LEMA,D2 LEMA,LEMA,Sphaerophoria_scripta,0.3333333333333333,8
LEMA,D3 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,D4 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,8
LEMA,D4 LEMA,LEMA,Sphaerophoria_scripta,0.5,8
LEMA,D5 LEMA,LEMA,Oedemeridae,1,8
LEMA,D6 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,E1 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,E2 LEMA,LEMA,Dilophus_sp.,0.3333333333333333,8
LEMA,E2 LEMA,LEMA,Diptera,0.3333333333333333,8
LEMA,E2 LEMA,LEMA,Psilothrix_viridicoerulea,0.3333333333333333,8
LEMA,E3 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,E4 LEMA,LEMA,Andrena_cinerea,0.5,8
LEMA,E4 LEMA,LEMA,Dilophus_sp.,0.5,8
LEMA,E5 LEMA,LEMA,Psilothrix_viridicoerulea,1,8
LEMA,E6 LEMA,LEMA,Oedemeridae,1,8
LEMA,F1 LEMA,LEMA,Meligethes_sp.,1,8
LEMA,F2 LEMA,LEMA,Psilothrix_viridicoerulea,0.5,8
LEMA,F2 LEMA,LEMA,Sphaerophoria_scripta,0.5,8
LEMA,F3 LEMA,LEMA,Dilophus_sp.,1,8
LEMA,F4 LEMA,LEMA,Malachius_bipustulatus,0.14285714285714285,8
LEMA,F4 LEMA,LEMA,Meligethes_sp.,0.14285714285714285,8
LEMA,F4 LEMA,LEMA,Psilothrix_viridicoerulea,0.7142857142857143,8
LEMA,F6 LEMA,LEMA,Nemotelus_sp.,1,8
ME,B5 ME,ME,Dilophus_sp.,0.5,8
ME,B5 ME,ME,Sphaerophoria_scripta,0.5,8
ME,C5 ME,ME,Musca_sp.,1,8
ME,E2 ME,ME,Andrena_cinerea,0.5,8
ME,E2 ME,ME,Cantharidae,0.5,8
ME,E6 ME,ME,Andrena_cinerea,1,8
ME,F5 ME,ME,Cantharidae,1,8
PUPA,A2 PUPA,PUPA,Eristalis_sp.,1,8
PUPA,B2 PUPA,PUPA,Eucera_sp.,0.4,8
PUPA,B2 PUPA,PUPA,Lasiocampa_trifolii,0.2,8
PUPA,B2 PUPA,PUPA,Thymelicus_sp.,0.4,8
PUPA,B3 PUPA,PUPA,Bombyliidae,0.6,8
PUPA,B3 PUPA,PUPA,Lasiocampa_trifolii,0.2,8
PUPA,B3 PUPA,PUPA,Musca_sp.,0.2,8
PUPA,B4 PUPA,PUPA,Bombyliidae,0.3333333333333333,8
PUPA,B4 PUPA,PUPA,Lasiocampa_trifolii,0.3333333333333333,8
PUPA,B4 PUPA,PUPA,Thymelicus_sp.,0.3333333333333333,8
PUPA,B5 PUPA,PUPA,Bombyliidae,1,8
PUPA,B6 PUPA,PUPA,Thymelicus_sp.,1,8
PUPA,C2 PUPA,PUPA,Bombyliidae,0.5,8
PUPA,C2 PUPA,PUPA,Lasiocampa_trifolii,0.5,8
PUPA,C3 PUPA,PUPA,Bombyliidae,0.5,8
PUPA,C3 PUPA,PUPA,Eucera_sp.,0.25,8
PUPA,C3 PUPA,PUPA,Lasiocampa_trifolii,0.25,8
PUPA,C4 PUPA,PUPA,Bombyliidae,0.5,8
PUPA,C4 PUPA,PUPA,Lasiocampa_trifolii,0.5,8
PUPA,C5 PUPA,PUPA,Lasiocampa_trifolii,0.25,8
PUPA,C5 PUPA,PUPA,Thymelicus_sp.,0.75,8
PUPA,C6 PUPA,PUPA,Bombyliidae,1,8
PUPA,D2 PUPA,PUPA,Bombyliidae,0.5,8
PUPA,D2 PUPA,PUPA,Lasiocampa_trifolii,0.5,8
PUPA,D3 PUPA,PUPA,Bombyliidae,0.16666666666666666,8
PUPA,D3 PUPA,PUPA,Eucera_sp.,0.5833333333333334,8
PUPA,D3 PUPA,PUPA,Lasiocampa_trifolii,0.16666666666666666,8
PUPA,D3 PUPA,PUPA,Psilothrix_viridicoerulea,0.08333333333333333,8
PUPA,D4 PUPA,PUPA,Bombyliidae,1,8
PUPA,D5 PUPA,PUPA,Bombyliidae,0.6666666666666666,8
PUPA,D5 PUPA,PUPA,Eucera_sp.,0.3333333333333333,8
PUPA,D6 PUPA,PUPA,Bombyliidae,0.3,8
PUPA,D6 PUPA,PUPA,Eucera_sp.,0.1,8
PUPA,D6 PUPA,PUPA,Lasiocampa_trifolii,0.1,8
PUPA,D6 PUPA,PUPA,Meligethes_sp.,0.1,8
PUPA,D6 PUPA,PUPA,Psilothrix_viridicoerulea,0.1,8
PUPA,D6 PUPA,PUPA,Thymelicus_sp.,0.3,8
PUPA,E1 PUPA,PUPA,Bombyliidae,0.25,8
PUPA,E1 PUPA,PUPA,Eristalis_sp.,0.5,8
PUPA,E1 PUPA,PUPA,Eucera_sp.,0.25,8
PUPA,E2 PUPA,PUPA,Bombyliidae,0.6666666666666666,8
PUPA,E2 PUPA,PUPA,Musca_sp.,0.3333333333333333,8
PUPA,E3 PUPA,PUPA,Bombyliidae,0.75,8
PUPA,E3 PUPA,PUPA,Lasiocampa_trifolii,0.25,8
PUPA,E5 PUPA,PUPA,Andrena_cinerea,1,8
PUPA,E6 PUPA,PUPA,Thymelicus_sp.,1,8
PUPA,F1 PUPA,PUPA,Bombyliidae,1,8
PUPA,F2 PUPA,PUPA,Bombyliidae,0.6666666666666666,8
PUPA,F2 PUPA,PUPA,Cantharidae,0.3333333333333333,8
PUPA,F3 PUPA,PUPA,Dilophus_sp.,0.25,8
PUPA,F3 PUPA,PUPA,Eucera_sp.,0.5,8
PUPA,F3 PUPA,PUPA,Lasiocampa_trifolii,0.25,8
PUPA,F4 PUPA,PUPA,Bombyliidae,0.75,8
PUPA,F4 PUPA,PUPA,Eucera_sp.,0.25,8
PUPA,F5 PUPA,PUPA,Thymelicus_sp.,1,8
RAPE,B4 RAPE,RAPE,Lomatia_sp.,1,8
CHFU,Diptera,CHFU,A2 CHFU,0.2692307692307692,8
CHFU,Diptera,CHFU,A3 CHFU,0.038461538461538464,8
CHFU,Scaeva_sp.,CHFU,A3 CHFU,0.3333333333333333,8
CHFU,Dilophus_sp.,CHFU,A4 CHFU,0.05555555555555555,8
CHFU,Diptera,CHFU,A4 CHFU,0.038461538461538464,8
CHFU,Dilophus_sp.,CHFU,A5 CHFU,0.1111111111111111,8
CHFU,Diptera,CHFU,A5 CHFU,0.038461538461538464,8
CHFU,Dilophus_sp.,CHFU,A6 CHFU,0.05555555555555555,8
CHFU,Diptera,CHFU,A6 CHFU,0.038461538461538464,8
CHFU,Scaeva_sp.,CHFU,A6 CHFU,0.3333333333333333,8
CHFU,Dilophus_sp.,CHFU,B1 CHFU,0.05555555555555555,8
CHFU,Diptera,CHFU,B2 CHFU,0.15384615384615385,8
CHFU,Eupeodes_corollae,CHFU,B2 CHFU,0.3333333333333333,8
CHFU,Scaeva_sp.,CHFU,B3 CHFU,0.3333333333333333,8
CHFU,Dilophus_sp.,CHFU,B4 CHFU,0.05555555555555555,8
CHFU,Diptera,CHFU,B5 CHFU,0.038461538461538464,8
CHFU,Empididae,CHFU,B5 CHFU,0.3333333333333333,8
CHFU,Eupeodes_corollae,CHFU,B5 CHFU,0.3333333333333333,8
CHFU,Empididae,CHFU,B6 CHFU,0.16666666666666666,8
CHFU,Lomatia_sp.,CHFU,C2 CHFU,0.5,8
CHFU,Andrena_cinerea,CHFU,C3 CHFU,0.5,8
CHFU,Dilophus_sp.,CHFU,C3 CHFU,0.05555555555555555,8
CHFU,Odontomyia_sp.,CHFU,C3 CHFU,1,8
CHFU,Dilophus_sp.,CHFU,C4 CHFU,0.05555555555555555,8
CHFU,Dilophus_sp.,CHFU,C6 CHFU,0.05555555555555555,8
CHFU,Diptera,CHFU,C6 CHFU,0.19230769230769232,8
CHFU,Episyrphus_balteatus,CHFU,D1 CHFU,1,8
CHFU,Bruchidae,CHFU,D2 CHFU,1,8
CHFU,Dilophus_sp.,CHFU,D2 CHFU,0.05555555555555555,8
CHFU,Lomatia_sp.,CHFU,D2 CHFU,0.5,8
CHFU,Empididae,CHFU,D3 CHFU,0.16666666666666666,8
CHFU,Calliphoridae,CHFU,D5 CHFU,1,8
CHFU,Dilophus_sp.,CHFU,D5 CHFU,0.05555555555555555,8
CHFU,Diptera,CHFU,D5 CHFU,0.038461538461538464,8
CHFU,Empididae,CHFU,D5 CHFU,0.16666666666666666,8
CHFU,Eupeodes_corollae,CHFU,D6 CHFU,0.3333333333333333,8
CHFU,Diptera,CHFU,E1 CHFU,0.15384615384615385,8
CHFU,Sphaerophoria_scripta,CHFU,E2 CHFU,1,8
CHFU,Dilophus_sp.,CHFU,E3 CHFU,0.05555555555555555,8
CHFU,Andrena_cinerea,CHFU,E4 CHFU,0.5,8
CHFU,Dilophus_sp.,CHFU,E4 CHFU,0.1111111111111111,8
CHFU,Dilophus_sp.,CHFU,E5 CHFU,0.05555555555555555,8
CHFU,Musca_sp.,CHFU,E5 CHFU,1,8
CHFU,Empididae,CHFU,F3 CHFU,0.16666666666666666,8
CHFU,Dilophus_sp.,CHFU,F4 CHFU,0.05555555555555555,8
CHFU,Dilophus_sp.,CHFU,F6 CHFU,0.1111111111111111,8
LEMA,Meligethes_sp.,LEMA,A1 LEMA,0.18181818181818182,8
LEMA,Psilothrix_viridicoerulea,LEMA,A1 LEMA,0.025,8
LEMA,Sphaerophoria_scripta,LEMA,A1 LEMA,0.08333333333333333,8
LEMA,Psilothrix_viridicoerulea,LEMA,A2 LEMA,0.025,8
